PLAYER_ID,PLAYER_NAME,SEASON,GAME_DATE,MIN,PTS,REB,AST,rolling_min_7,rolling_min_28,acwr,rolling_pts_7,rolling_reb_7,rolling_ast_7,days_rest,back_to_back,no_rest_2d,games_played_30,fatigue_score,game_num_in_season,pts_per_min,is_away,injured
202681,Kyrie Irving,2022-23,2023-04-01,43,23,3,8,37.0,37.785714285714285,0.9792060491493384,23.428571428571427,5.0,5.0,3.0,0.0,0.0,10.0,0.6896030245746692,58,0.5348837209302325,1,0
202681,Kyrie Irving,2022-23,2023-04-02,44,41,5,4,37.714285714285715,38.0,0.9924812030075189,23.857142857142858,4.857142857142857,4.714285714285714,1.0,1.0,1.0,10.0,0.8962406015037594,59,0.9318181818181818,1,0
202681,Kyrie Irving,2022-23,2023-04-05,43,31,4,8,39.142857142857146,38.17857142857143,1.0252572497661365,24.285714285714285,4.857142857142857,5.857142857142857,3.0,0.0,0.0,10.0,0.7126286248830682,60,0.7209302325581395,0,1
202681,Kyrie Irving,2023-24,2023-10-25,36,22,2,6,38.857142857142854,38.07142857142857,1.020637898686679,24.857142857142858,3.857142857142857,5.714285714285714,203.0,0.0,0.0,0.0,0.5103189493433395,1,0.6111111111111112,1,0
202681,Kyrie Irving,2023-24,2023-10-27,34,17,7,6,38.57142857142857,37.892857142857146,1.017907634307257,24.714285714285715,4.285714285714286,6.142857142857143,2.0,0.0,1.0,1.0,0.7289538171536285,2,0.5,0,0
202681,Kyrie Irving,2023-24,2023-11-03,35,22,1,7,39.285714285714285,37.67857142857143,1.0426540284360188,25.571428571428573,4.0,6.285714285714286,7.0,0.0,0.0,2.0,0.5613270142180095,3,0.6285714285714286,1,0
202681,Kyrie Irving,2023-24,2023-11-05,34,18,3,10,38.42857142857143,37.535714285714285,1.0237868696479544,24.857142857142858,3.5714285714285716,7.0,2.0,0.0,1.0,3.0,0.7718934348239772,4,0.5294117647058824,0,0
202681,Kyrie Irving,2023-24,2023-11-06,37,21,6,10,37.57142857142857,37.5,1.0019047619047619,24.571428571428573,4.0,7.285714285714286,1.0,1.0,1.0,4.0,0.7809523809523808,5,0.5675675675675675,1,0
202681,Kyrie Irving,2023-24,2023-11-08,36,22,4,5,36.42857142857143,37.32142857142857,0.9760765550239235,21.857142857142858,3.857142857142857,7.428571428571429,2.0,0.0,1.0,5.0,0.7880382775119619,6,0.6111111111111112,0,0
202681,Kyrie Irving,2023-24,2023-11-10,28,27,6,3,34.285714285714285,36.92857142857143,0.9284332688588007,21.285714285714285,4.142857142857143,6.714285714285714,2.0,0.0,1.0,6.0,0.7842166344294004,7,0.9642857142857143,0,0
202681,Kyrie Irving,2023-24,2023-11-12,29,35,6,7,33.285714285714285,36.857142857142854,0.9031007751937985,23.142857142857142,4.714285714285714,6.857142857142857,2.0,0.0,1.0,7.0,0.7915503875968992,8,1.206896551724138,1,0
202681,Kyrie Irving,2023-24,2023-11-14,26,17,2,6,32.142857142857146,36.464285714285715,0.881488736532811,23.142857142857142,4.0,6.857142857142857,2.0,0.0,1.0,8.0,0.8007443682664055,9,0.6538461538461539,1,0
202681,Kyrie Irving,2023-24,2023-11-18,34,39,4,6,32.0,36.42857142857143,0.8784313725490196,25.571428571428573,4.428571428571429,6.714285714285714,4.0,0.0,0.0,9.0,0.6192156862745097,10,1.1470588235294117,1,0
202681,Kyrie Irving,2023-24,2023-11-19,33,23,2,1,31.857142857142858,36.107142857142854,0.8822947576656777,26.285714285714285,4.285714285714286,5.428571428571429,1.0,1.0,1.0,10.0,0.8411473788328387,11,0.696969696969697,0,0
202681,Kyrie Irving,2023-24,2023-11-22,35,28,6,2,31.571428571428573,35.92857142857143,0.878727634194831,27.285714285714285,4.285714285714286,4.285714285714286,3.0,0.0,0.0,11.0,0.6593638170974154,12,0.8,1,0
202681,Kyrie Irving,2023-24,2023-11-25,32,26,6,3,31.0,36.0,0.8611111111111112,27.857142857142858,4.571428571428571,4.0,3.0,0.0,0.0,11.0,0.6505555555555556,13,0.8125,1,0
202681,Kyrie Irving,2023-24,2023-11-28,36,27,2,5,32.142857142857146,35.92857142857143,0.8946322067594433,27.857142857142858,4.0,4.285714285714286,3.0,0.0,0.0,11.0,0.6673161033797217,14,0.75,0,0
202681,Kyrie Irving,2023-24,2023-12-01,36,10,5,5,33.142857142857146,35.92857142857143,0.9224652087475149,24.285714285714285,3.857142857142857,4.0,3.0,0.0,0.0,12.0,0.7012326043737575,15,0.2777777777777778,0,0
202681,Kyrie Irving,2023-24,2023-12-06,27,26,3,4,33.285714285714285,35.392857142857146,0.9404641775983854,25.571428571428573,4.0,3.7142857142857144,5.0,0.0,0.0,11.0,0.6902320887991926,16,0.9629629629629629,0,0
202681,Kyrie Irving,2023-24,2023-12-08,13,11,2,2,30.285714285714285,34.535714285714285,0.8769389865563598,21.571428571428573,3.7142857142857144,3.142857142857143,2.0,0.0,1.0,11.0,0.8584694932781798,17,0.8461538461538461,1,1
